,Rota,Etapa,Combustivel,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
72,R1,Flare,Outras fontes secundarias,0.19875004310652702,0.22273205307627553,0.2398772538612631,0.22823790656548473,0.3456257185524871,0.0592792436924115,0.05976542462913288,0.05819246085303428,0.05592535125479727,0.056682446195578946,0.05665329952646485,0.0532811975029761,0.053140144889428156,0.05300821990374601,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076,0.052579435819852076
73,R1,Flare,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,R1,Flare,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,R1,Flare,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,R1,Flare,Gas cidade,0.06086267295603484,0.06619087195797417,0.06386370401063557,0.06552946240557739,0.09508047045659396,0.0789416586865546,0.07567249187000852,0.07439098652116792,0.07485721446443151,0.07343465160782627,0.06839754645544187,0.07122246406506315,0.07003488808301549,0.07145871832328274,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925,0.07150700267524925
79,R1,Flare,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,R1,Flare,Eletricidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,R1,Flare,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,R2,Sinterizacao,Gas natural,0.5339437165945053,0.5142536028205351,0.5185945199989294,0.49578640643706995,0.4095971085378506,0.3914062625174687,0.4629145926233466,0.5069708120481228,0.5304574219326595,0.440444950012715,0.551808470415738,0.4714070812439224,0.48981274865884317,0.48268216887244786,0.5370207005000536,0.5370207005000536,0.5230345349765045,0.5090469617103344,0.4950564568887863,0.4810613558741608,0.4670598353458708,0.45304989257077133,0.4390293212447561,0.4249956832217107,0.4109462752855814,0.3968780899175348,0.38278776874946846,0.368671547059284,0.3545251872275549,0.34034389850540486,0.32612223969222587,0.31185400032291954,0.2975320546235841,0.2831481806770774,0.26869283474993366,0.2541548672817697,0.23952116219819392,0.22477617432798883,0.2099013297837485,0.19487423963291367,0.17966765553534986,0.16424806316021165,0.1485737582779123,0.1325921697239677,0.11623606226059467,0.09941803304273175
86,R2,Sinterizacao,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,R2,Sinterizacao,Outras fontes secundarias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,R2,Sinterizacao,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,R2,Sinterizacao,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,R2,Sinterizacao,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,R2,Sinterizacao,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,R2,Sinterizacao,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,R2,Sinterizacao,Eletricidade,0.09206525472543743,0.09120319395279741,0.09142592662714186,0.0934971602100143,0.10247638119810758,0.0969547732992246,0.09677376340298603,0.09725129167886991,0.0958387843165006,0.09813966474894584,0.10145891643028015,0.09638875716417367,0.09587527048206625,0.0948443179719386,0.0943406793800233,0.0943406793800233,0.09187643479417724,0.08939730529549635,0.08690276252538309,0.084392234685487,0.08186510124864878,0.07932068679154346,0.07675825376163448,0.0741769939420672,0.07157601831396516,0.06895434493078775,0.06631088430626014,0.06364442166489785,0.06095359519643266,0.05823686916926118,0.05549250035889859,0.052718495683419554,0.049912558129608806,0.04707201687748791,0.04419373579120086,0.04127399182415299,0.038308310861895144,0.03529124220969959,0.03221604277750524,0.029074225250641118,0.025854896018741316,0.022543758464905733,0.01912156548578747,0.015561629786868765,0.011825647603240133,0.007856336338379868
98,R2,Sinterizacao,Carvao vegetal,0.5797616649596625,0.5775651300144625,0.5808412553881608,0.6321109793391008,0.6535525299565955,0.7334969197186888,0.6628129332424922,0.6531229936802864,0.6166184542761808,0.637003608949937,0.7407746727313584,0.728629515956311,0.705382732203397,0.7018984481435753,0.6709433126510035,0.6709433126510035,0.6534086999525751,0.6357495533261484,0.6179613801773967,0.6000393276395689,0.5819781395809857,0.5637721065984922,0.5454150075104199,0.5269000404710428,0.5082197413131118,0.48936588603991366,0.47032937346800785,0.45110008277181535,0.43166669896322724,0.41201649694809506,0.39213507142752335,0.37200599508163223,0.3516103804486618,0.3309263105203195,0.30992808741345673,0.28858522439380774,0.26686106865400494,0.2447108812040159,0.22207909910306198,0.19889533248285157,0.17506834313911968,0.1504766886830867,0.12495363117323849,0.09826170090435177,0.07004751326379338,0.03975618892642174
102,R2,Alto-forno,Gas natural,0.10059809153229811,0.09688835995169505,0.09770621391284176,0.09340903309683928,0.07717046972452259,0.0737432088801028,0.0872157928130943,0.0955162399510956,0.09994125340760253,0.08298238188645356,0.10396391471600862,0.08881582690102886,0.09228356134152119,0.0909401187730699,0.10117781313769128,0.10117781313769128,0.10079837834169424,0.10041894333066043,0.10003950788767689,0.09966007179376167,0.09928063482783858,0.09890119676671205,0.09852175738504115,0.09814231645531367,0.0977628737478194,0.0973834290306235,0.0970039820695389,0.09662453262809889,0.09624508046752886,0.09586562534671779,0.09548616702218932,0.09510670524807242,0.09472723977607155,0.09434777035543637,0.09396829673293106,0.09358881865280314,0.09320933585675187,0.092829848083896,0.09245035507074136,0.09207085655114754,0.09169135225629449,0.09131184191464822,0.09093232525192631,0.0905528019910626,0.09017327185217161,0.08979373455251216
103,R2,Alto-forno,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,R2,Alto-forno,Outras fontes secundarias,0.27050655217615627,0.30314700210900875,0.32648228837221266,0.31064068322159477,0.47041006888702147,0.08068136024629513,0.08134307144328735,0.07920220645971418,0.07611658196756825,0.07714701767917757,0.07710734792692879,0.0725177856923623,0.07232580758976714,0.07214625254431924,0.0715626607002662,0.0715626607002662,0.07129428353334784,0.07102589728749337,0.07075750179980311,0.07048909690585045,0.07022068243966346,0.06995225823370614,0.06968382411885941,0.06941537992440186,0.06914692547799016,0.06887846060563925,0.06860998513170216,0.06834149887884952,0.06807300166804896,0.06780449331854382,0.06753597364783202,0.06726744247164419,0.06699889960392164,0.06673034485679416,0.06646177804055715,0.06619319896364868,0.06592460743262608,0.0656560032521421,0.06538738622492099,0.0651187561517338,0.06485011283137371,0.06458145606063066,0.06431278563426573,0.06404410134498523,0.0637754029834141,0.06350669033806916
107,R2,Alto-forno,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,R2,Alto-forno,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,R2,Alto-forno,GLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,R2,Alto-forno,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,R2,Alto-forno,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,R2,Alto-forno,Eletricidade,0.42360660555750407,0.4196401294013105,0.4206649571977162,0.4301950261686206,0.47150982331614805,0.4461040436195535,0.4452711888368605,0.4474683709617366,0.4409692041383495,0.4515559141049761,0.46682830912429474,0.4434997150444059,0.44113708268048973,0.43639350928128967,0.4340761895173325,0.4340761895173325,0.4324482804053754,0.4308202779198575,0.4291921810265701,0.42756398868174994,0.42593569983196394,0.4243073134139922,0.42267882835470905,0.42105024357096255,0.41942155796945224,0.41779277044660484,0.4161638798884485,0.4145348851704845,0.4129057851575576,0.41127657870372464,0.4096472646521201,0.40801784183482087,0.4063883090727081,0.40475866517532755,0.40312890894074693,0.40149903915541246,0.3998690545940019,0.39823895401927584,0.396608736181927,0.3949783998204267,0.39334794366086917,0.39171736641681343,0.39008666678912274,0.38845584346580175,0.3868248951218304,0.3851938204189959
115,R2,Alto-forno,Carvao vegetal,6.580130503625356,6.555200454833332,6.592383548866762,7.174280377981021,7.417635897654819,8.324982052913057,7.522738849126509,7.412760782715385,6.998444611482399,7.229810336739926,8.407582485971787,8.269738400381268,8.005893996501314,7.9663483604045835,7.615016350012523,7.615016350012523,7.586455837337464,7.557889609479973,7.529317642167488,7.5007399109233015,7.4721563910641375,7.443567057697666,7.41497188572001,7.386370849813179,7.357763924442504,7.3291510838539935,7.3005323020716775,7.2719075528948975,7.243276809895559,7.214640046415336,7.185997235562841,7.1573483502107385,7.128693362992831,7.1000322463010805,7.071364972282593,7.042691512836557,7.014011839611127,6.985325924000264,6.956633737140522,6.927935249907779,6.89923043291393,6.870519256503511,6.841801690750274,6.813077705453711,6.7843472701355205,6.755610354036006
119,R2,Aciaria,Gas natural,0.26155503798397506,0.25190973587440707,0.2540361561733886,0.24286348605178207,0.20064322128375867,0.19173234308826725,0.22676106131404516,0.24834222387284852,0.25984725885976656,0.2157541929047792,0.27030617826162234,0.230921149942675,0.23993725948795508,0.23644430880998174,0.26306231415799725,0.26306231415799725,0.26087235526845953,0.25868239421029343,0.2564924288024812,0.2543024568503906,0.25211247614566484,0.2499224844661119,0.2477324795755921,0.2455424592239054,0.24335242114667685,0.24116236306524128,0.23897228268652654,0.23678217770293625,0.23459204579223056,0.2324018846174059,0.23021169182657442,0.22802146505284043,0.2258312019141779,0.2236409000133044,0.2214505569375556,0.21926017025875733,0.21706973753309705,0.2148792563009937,0.21268872408696612,0.21049813839950068,0.20830749673091664,0.20611679655723103,0.20392603533802175,0.20173521051628934,0.19954431951831708,0.1973533597535302
120,R2,Aciaria,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,R2,Aciaria,Outras fontes secundarias,0.21139777312239694,0.23690591099931127,0.25514217001607076,0.2427621369832883,0.36762008246037264,0.06305155920011041,0.06356867892371408,0.061895617452772826,0.05948423724373893,0.06028951095347943,0.0602585094963308,0.05667181916225641,0.05652179047330085,0.05638147026125712,0.05592539991747903,0.05592539991747903,0.05545928533771508,0.054992078601953966,0.0545237707480663,0.05405435270913965,0.05358381531193576,0.053112149275320625,0.052639345208666435,0.05216539361022508,0.05169028486547261,0.0512140092454238,0.05073655690491652,0.05025791788086507,0.04977808209048176,0.04929703932946639,0.04881477927016252,0.0483312914596801,0.04784656531798375,0.04736059013594575,0.04687335507336315,0.0463848491569382,0.045895061278221266,0.04540398019151541,0.044911594511741836,0.04441789271226534,0.04392286312267885,0.043426493926546246,0.04292877315910237,0.042429688704909464,0.04192922829546899,0.041427379506787765
124,R2,Aciaria,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,R2,Aciaria,Oleo combustivel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,R2,Aciaria,GLP,0.04604416786707718,0.040331713814452726,0.03694088707949433,0.03822842225332556,0.04859659874968115,0.02809117569573087,0.009680290931119565,0.007197427179475012,0.007006753983851519,0.00954911621880253,0.009733719247757877,0.023588432500380167,0.015002569378638943,0.01146293988008458,0.0087935883842297,0.0087935883842297,0.00872027933352426,0.008646761733592093,0.008573033555327453,0.008499092741059157,0.008424937204036687,0.008350564827905015,0.008275973466167878,0.008201160941639215,0.008126125045882431,0.0080508635386372,0.00797537414723344,0.007899654565992181,0.007823702455612917,0.007747515442547113,0.0076710911183575075,0.007594427039062817,0.007517520724467439,0.007440369657475772,0.007362971283390723,0.0072853230091959684,0.007207422202821542,0.0071292661923922675,0.00705085226545859,0.006972177668209293,0.006893239604665631,0.006814035235856315,0.006734561678972869,0.006654816006504754,0.0065747952453537204,0.006494496375926801
129,R2,Aciaria,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,R2,Aciaria,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,R2,Aciaria,Eletricidade,0.9813198249347205,0.972131154040222,0.9745052526037546,0.996582447556453,1.0922916007474586,1.0334370055709257,1.0315076284110185,1.0365975829817116,1.0215417241596942,1.0460667155899197,1.081446484956281,1.0274038624898048,1.0219306287221395,1.0109417476315303,1.0055734842587454,1.0055734842587454,0.9971900445450362,0.9887820932971578,0.9803493860535109,0.9718916748156443,0.9634087079826963,0.9549002302843482,0.9463659827122586,0.9378057024499334,0.9292191228009881,0.9206059731157633,0.9119659787162453,0.9032988608192452,0.894604336457792,0.8858821184006872,0.8771319150701717,0.8683534304576528,0.8595463640374366,0.8507104106784102,0.841845260553617,0.8329505990476627,0.8240261066618956,0.8150714589172925,0.8060863262549895,0.7970703739343843,0.7880232619287469,0.7789446448182616,0.7698341716804269,0.7606914859777358,0.7515162254425605,0.7423080219591511
132,R2,Aciaria,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,R2,Laminacao,Gas natural,1.7890983663282554,1.7231222169870686,1.7376674351268473,1.6612437270760951,1.3724471231007398,1.3114946071599818,1.5510993306451846,1.698719590514869,1.7774167529105926,1.4758097455498507,1.8489582371031685,1.5795553215013747,1.641227644781515,1.6173350354102891,1.7994084921103246,1.7994084921103246,1.7801804859647574,1.7609520294733898,1.7417226578469363,1.7224918899198458,1.703259227434266,1.6840241542840988,1.6647861357164335,1.6455446174874218,1.6262990249694296,1.607048762206035,1.5877932109111608,1.568531729408321,1.5492636515056188,1.5299882853017603,1.5107049119179463,1.4914127841500402,1.472111125034933,1.452799126324468,1.4334759468596958,1.414140710837564,1.3947925059614124,1.375430381465843,1.3560533460056308,1.3366603653973468,1.3172503602012708,1.297822203129939,1.2783747162683072,1.2589066680890018,1.2394167702444252,1.2199036741155935
137,R2,Laminacao,Carvao metalurgico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,R2,Laminacao,Outras fontes secundarias,0.30199681874628126,0.33843701571330176,0.36448881430867247,0.34680305283326895,0.5251715463719608,0.09007365600015772,0.09081239846244867,0.08842231064681831,0.08497748177676988,0.08612787279068489,0.08608358499475827,0.08095974166036628,0.08074541496185834,0.0805449575160816,0.07989342845354146,0.07989342845354146,0.07903812507759558,0.07817962331408924,0.07731788408451849,0.0764528669459179,0.07558453001921694,0.07471282991284674,0.07383772164121473,0.0729591585376297,0.0720770921612183,0.07119147219733005,0.07030224635087813,0.06940936023200778,0.06851275723342191,0.06761237839862573,0.06670816228027328,0.06580004478771403,0.0648879590227391,0.06397183510241872,0.06305159996779916,0.062127177177088835,0.06119848668180753,0.06026544458419483,0.059327962873974426,0.05838594914234188,0.057439306270785986,0.05648793209205719,0.05553171902026001,0.05457055364666047,0.05360431629735683,0.05263288054845303
141,R2,Laminacao,Oleo diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,R2,Laminacao,Oleo combustivel,0.5482583108056139,0.7494993583074778,0.9030160218204655,0.8392459909154805,0.9390361134525639,1.0003819285504774,0.16220136862828405,0.15820834209082152,0.22403722380710625,0.19478024440310643,0.011639039783079733,0.012037893354764545,0.015865640815425647,0.0,0.011163305170569734,0.011163305170569734,0.01104378595010786,0.010923799883660516,0.010803341167356473,0.010682403798163547,0.010560981563439256,0.01043906802978316,0.010316656531134233,0.010193740156051085,0.010070311734106859,0.009946363821323835,0.009821888684565384,0.009696878284794501,0.009571324259098788,0.009445217901371433,0.009318550141525913,0.009191311523109133,0.009063492179162908,0.008935081806167174,0.008806069635879505,0.008676444404864531,0.00854619432148279,0.00841530703008163,0.008283769572099862,0.008151568343762981,0.008018689050005866,0.007885116654214236,0.007750835323324165,0.007615828367758952,0.0074800781756141025,0.0073435661404218176
144,R2,Laminacao,GLP,2.1640758897526275,1.8955905492792782,1.7362216927362333,1.796735845906301,2.2840401412350135,1.320285257699351,0.45497367376261955,0.33827907743532554,0.32931743724102136,0.4488084622837189,0.45748480464462027,1.1086563275178678,0.7051207607960304,0.5387581743639752,0.41329865405879584,0.41329865405879584,0.4088736471580113,0.4044312530101302,0.39997125490484625,0.39549342871211335,0.39099754249291707,0.38648335608400736,0.38195062065447616,0.37739907823185814,0.37282846119520735,0.36823849173235096,0.3636288812582419,0.35899932979101784,0.35434952528202723,0.34967914289568985,0.34498784423462436,0.34027527650498196,0.33554107161637414,0.3307848452101609,0.3260061956091654,0.3212047026810871,0.3163799266069924,0.3115314065452432,0.30665865918007257,0.3017611771427005,0.2968384272913897,0.29188984883512714,0.28691485128366223,0.28191281220438386,0.276883074763936,0.271824945029495
146,R2,Laminacao,Gas cidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,R2,Laminacao,Coque de carvao mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,R2,Laminacao,Eletricidade,1.130859342725749,1.1202704459519912,1.1230063241773203,1.1484477771461292,1.2587416765663502,1.1909184581552152,1.1886950707014179,1.1945606636855406,1.1772105009974783,1.2054727606445659,1.2462439156898573,1.1839659478258326,1.1776586692161315,1.164995235204448,1.1588089230205172,1.1588089230205172,1.1463967678709255,1.1339251325211266,1.1213932039559145,1.1088001429363221,1.0961450826355776,1.0834271271808327,1.0706453500926512,1.0577987926134305,1.0448864619150329,1.0319073291748821,1.0188603275086634,1.00574434974648,0.9925582460379041,0.9793008212697436,0.9659708322785403,0.9525669848377657,0.9390879303973629,0.9255322625506599,0.9118985132006897,0.8981851483945648,0.8843905637906696,0.8705130797190229,0.8565509357900725,0.8425022850013839,0.8283651872849801,0.8141376024303644,0.7998173823093491,0.7854022623184541,0.770889851942634,0.7562776243300917
149,R2,Laminacao,Carvao vegetal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
